id_subid,prism_filepath,prism_redshift,grating_filepaths,grating_redshifts,file_count,available_filters,filter_g140m-f100lp_filepath,filter_g235m-f170lp_filepath,filter_g235h-f170lp_filepath,filter_g395h-f290lp_filepath,filter_g395m-f290lp_filepath,filter_g140m-f070lp_filepath,filter_g140h-f070lp_filepath,filter_g140h-f100lp_filepath
1635_16,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_16.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_16.spec.fits,,,,
1635_6078,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6078.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6078.spec.fits,,,,
1635_6032,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6032.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6032.spec.fits,,,,
1635_196,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_196.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_196.spec.fits,,,,
1635_6020,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6020.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6020.spec.fits,,,,
1635_6053,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6053.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6053.spec.fits,,,,
1635_6093,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6093.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6093.spec.fits,,,,
1635_1018,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_1018.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_1018.spec.fits,,,,
1635_6008,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6008.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6008.spec.fits,,,,
1635_34,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_34.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_34.spec.fits,,,,
1635_14,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_14.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_14.spec.fits,,,,
1635_533,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_533.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_533.spec.fits,,,,
1635_10,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_10.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_10.spec.fits,,,,
1635_462,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_462.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_462.spec.fits,,,,
1635_474,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_474.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_474.spec.fits,,,,
1635_383,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_383.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_383.spec.fits,,,,
1635_357,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_357.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_357.spec.fits,,,,
1635_405,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_405.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_405.spec.fits,,,,
1635_6009,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6009.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6009.spec.fits,,,,
1635_470,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_470.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_470.spec.fits,,,,
1635_431,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_431.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_431.spec.fits,,,,
1635_8,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_8.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_8.spec.fits,,,,
1635_13,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_13.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_13.spec.fits,,,,
1635_1114,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_1114.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_1114.spec.fits,,,,
1635_6007,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6007.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_6007.spec.fits,,,,
1635_327,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_327.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_327.spec.fits,,,,
1635_11,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_11.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_11.spec.fits,,,,
1635_283,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_283.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_283.spec.fits,,,,
1635_101,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_101.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_101.spec.fits,,,,
1635_132,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_132.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_132.spec.fits,,,,
1635_455,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_455.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_455.spec.fits,,,,
1635_194,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_194.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_194.spec.fits,,,,
1635_547,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_547.spec.fits'},{'g395h-f290lp': <Quantity 3.5929>},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_547.spec.fits,,,,
1635_699,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_699.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_699.spec.fits,,,,
1635_36,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_36.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_36.spec.fits,,,,
1635_542,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_542.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_542.spec.fits,,,,
1635_355,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_355.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_355.spec.fits,,,,
1635_5391,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_5391.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_5391.spec.fits,,,,
1635_276,,,{'g395h-f290lp': '/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_276.spec.fits'},{'g395h-f290lp': None},1,g395h-f290lp,,,,/home/xingyaocai/DJAv4/cosmos-lae-martin-v4/cosmos-lae-martin-v4_g395h-f290lp_1635_276.spec.fits,,,,
1869_1009,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1009.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1009.spec.fits'}","{'g140m-f100lp': <Quantity 2.6577>, 'g235m-f170lp': <Quantity 2.6577>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1009.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1009.spec.fits,,,,,,
1869_6143,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6143.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6143.spec.fits'}","{'g235m-f170lp': <Quantity 3.2612>, 'g140m-f100lp': <Quantity 3.2612>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6143.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6143.spec.fits,,,,,,
1869_6122,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6122.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6122.spec.fits'}","{'g140m-f100lp': <Quantity 1.7586>, 'g235m-f170lp': <Quantity 10.7922>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6122.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6122.spec.fits,,,,,,
1869_6229,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6229.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6229.spec.fits'}","{'g235m-f170lp': <Quantity 2.5977>, 'g140m-f100lp': <Quantity 2.5977>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6229.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6229.spec.fits,,,,,,
1869_6410,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6410.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6410.spec.fits'}","{'g235m-f170lp': <Quantity 2.7134>, 'g140m-f100lp': <Quantity 2.7134>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6410.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6410.spec.fits,,,,,,
1869_6097,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6097.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6097.spec.fits'}","{'g235m-f170lp': <Quantity 3.1425>, 'g140m-f100lp': <Quantity 3.143>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6097.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6097.spec.fits,,,,,,
1869_2003,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_2003.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_2003.spec.fits'}","{'g140m-f100lp': <Quantity 3.0754>, 'g235m-f170lp': <Quantity 3.0748>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_2003.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_2003.spec.fits,,,,,,
1869_2009,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_2009.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_2009.spec.fits'}","{'g140m-f100lp': <Quantity 3.0743>, 'g235m-f170lp': <Quantity 3.0743>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_2009.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_2009.spec.fits,,,,,,
1869_6003,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6003.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6003.spec.fits'}","{'g140m-f100lp': <Quantity 2.0119>, 'g235m-f170lp': <Quantity 6.3427>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6003.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6003.spec.fits,,,,,,
1869_6359,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6359.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6359.spec.fits'}","{'g140m-f100lp': <Quantity 2.6095>, 'g235m-f170lp': <Quantity 2.6099>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6359.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6359.spec.fits,,,,,,
1869_6390,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6390.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6390.spec.fits'}","{'g235m-f170lp': <Quantity 11.2588>, 'g140m-f100lp': <Quantity 6.6643>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6390.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6390.spec.fits,,,,,,
1869_1007,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1007.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1007.spec.fits'}","{'g235m-f170lp': <Quantity 11.0353>, 'g140m-f100lp': <Quantity 6.7403>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1007.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1007.spec.fits,,,,,,
1869_6005,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6005.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6005.spec.fits'}","{'g235m-f170lp': <Quantity 1.265>, 'g140m-f100lp': <Quantity 1.2642>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6005.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6005.spec.fits,,,,,,
1869_6420,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6420.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6420.spec.fits'}","{'g235m-f170lp': <Quantity 2.5496>, 'g140m-f100lp': <Quantity 2.55>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6420.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6420.spec.fits,,,,,,
1869_6117,,,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6117.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6117.spec.fits'}","{'g140m-f100lp': <Quantity 2.5617>, 'g235m-f170lp': <Quantity 2.5617>}",2,"g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_6117.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_6117.spec.fits,,,,,,
1869_4096,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_4096.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_4096.spec.fits'}","{'g235m-f170lp': <Quantity 2.2762>, 'g140m-f100lp': <Quantity 2.2754>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_4096.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_4096.spec.fits,,,,,,
1869_1006,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1006.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1006.spec.fits'}","{'g235m-f170lp': <Quantity 10.9139>, 'g140m-f100lp': <Quantity 1.2821>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1006.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1006.spec.fits,,,,,,
1869_1002,,,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1002.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1002.spec.fits'}","{'g235m-f170lp': <Quantity 2.5951>, 'g140m-f100lp': <Quantity 2.5955>}",2,"g140m-f100lp, g235m-f170lp",/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g140m-f100lp_1869_1002.spec.fits,/home/xingyaocai/DJAv4/lyc22-schaerer-12-v4/lyc22-schaerer-12-v4_g235m-f170lp_1869_1002.spec.fits,,,,,,
